food.description,nutrient_name,nutrient_id,food_nutrient.percent_daily_value,branded_food.brand_owner,food.fdc_id
"GLUTEN - FREE CHUNKY CHOCOLATE CHIP FLAX MUFFINS, CHUNKY CHOCOLATE CHIP","Fiber, total dietary",1079,20.0,Reese Hydro - Farms,1106742
"GLUTEN FREE & PURE SIX ORIGINAL WRAPS, ORIGINAL","Fiber, total dietary",1079,21.0,"FC Foods, LLC",1124393
"GLUTEN FREE & PURE SIX ORIGINAL WRAPS, ORIGINAL","Fiber, total dietary",1079,21.0,"FC Foods, LLC",1124393
"GLUTEN FREE BROWN RICE PASTA, PENNE","Fiber, total dietary",1079,11.0,"Wegmans Food Markets, Inc. ",1136065
"GLUTEN FREE BROWN RICE PASTA, PENNE","Fiber, total dietary",1079,11.0,"Wegmans Food Markets, Inc. ",1136065
GLUTEN FREE CHICKEN BREAST NUGGETS BREADED NUGGET-SHAPED CHICKEN BREAST PATTIES WITH RIB MEAT,Protein,1003,32.0,"Tyson Foods, Inc.",1119956
GLUTEN FREE CHICKEN BREAST NUGGETS BREADED NUGGET-SHAPED CHICKEN BREAST PATTIES WITH RIB MEAT,Protein,1003,32.0,"Tyson Foods, Inc.",1119956
GLUTEN FREE CHICKPEA FLOUR,"Fiber, total dietary",1079,14.0,The Kroger Co.,1120802
GLUTEN FREE CHICKPEA FLOUR,"Fiber, total dietary",1079,14.0,The Kroger Co.,1120802
"GLUTEN FREE KALE, MATCHA, CUCUMBER, PINEAPPLE, GREEN APPLE, GINGER JUICED GRANOLA, KALE, MATCHA, CUCUMBER, PINEAPPLE, GREEN APPLE, GINGER","Fiber, total dietary",1079,12.0,MADDIEMAC LLC,1132720
"GLUTEN FREE KALE, MATCHA, CUCUMBER, PINEAPPLE, GREEN APPLE, GINGER JUICED GRANOLA, KALE, MATCHA, CUCUMBER, PINEAPPLE, GREEN APPLE, GINGER","Vitamin A, IU",1104,20.0,MADDIEMAC LLC,1132720
"GLUTEN FREE KALE, MATCHA, CUCUMBER, PINEAPPLE, GREEN APPLE, GINGER JUICED GRANOLA, KALE, MATCHA, CUCUMBER, PINEAPPLE, GREEN APPLE, GINGER","Vitamin C, total ascorbic acid",1162,20.0,MADDIEMAC LLC,1132720
"GLUTEN FREE KALE, MATCHA, CUCUMBER, PINEAPPLE, GREEN APPLE, GINGER JUICED GRANOLA, KALE, MATCHA, CUCUMBER, PINEAPPLE, GREEN APPLE, GINGER","Vitamin C, total ascorbic acid",1162,20.0,MADDIEMAC LLC,1132720
"GLUTEN FREE KALE, MATCHA, CUCUMBER, PINEAPPLE, GREEN APPLE, GINGER JUICED GRANOLA, KALE, MATCHA, CUCUMBER, PINEAPPLE, GREEN APPLE, GINGER","Fiber, total dietary",1079,12.0,MADDIEMAC LLC,1132720
"GLUTEN FREE KALE, MATCHA, CUCUMBER, PINEAPPLE, GREEN APPLE, GINGER JUICED GRANOLA, KALE, MATCHA, CUCUMBER, PINEAPPLE, GREEN APPLE, GINGER","Vitamin A, IU",1104,20.0,MADDIEMAC LLC,1132720
GLUTEN FREE OATS,"Fiber, total dietary",1079,13.0,The Quaker Oats Company,1125067
GLUTEN FREE OATS,"Fiber, total dietary",1079,13.0,The Quaker Oats Company,1125067
"GLUTEN FREE OLD FASHIONED WHOLE GRAIN ROLLED OATS, OLD FASHIONED","Fiber, total dietary",1079,18.0,"Bob's Red Mill Natural Foods, Inc.",1133092
"GLUTEN FREE OLD FASHIONED WHOLE GRAIN ROLLED OATS, OLD FASHIONED","Fiber, total dietary",1079,18.0,"Bob's Red Mill Natural Foods, Inc.",1133092
"GLUTEN FREE ORIGINAL SEASONED & SMOKED EXTRA TENDER BEEF STEAK STRIPS, ORIGINAL",Protein,1003,19.0,"Link Snacks, Inc.",1129886
"GLUTEN FREE ORIGINAL SEASONED & SMOKED EXTRA TENDER BEEF STEAK STRIPS, ORIGINAL",Protein,1003,19.0,"Link Snacks, Inc.",1129886
"GLUTEN FREE ORIGINAL SOFT BREADSTICKS, ORIGINAL","Fiber, total dietary",1079,21.0,Lazy Guy Brands,1126945
"GLUTEN FREE ORIGINAL SOFT BREADSTICKS, ORIGINAL","Fiber, total dietary",1079,21.0,Lazy Guy Brands,1126945
"GLUTEN FREE STRAWBERRY LOW FAT FRUIT'N YOGURT SNACKS, STRAWBERRY","Vitamin A, IU",1104,25.0,"The Promotion In Motion Companies, Inc.",1121844
"GLUTEN FREE STRAWBERRY LOW FAT FRUIT'N YOGURT SNACKS, STRAWBERRY","Vitamin C, total ascorbic acid",1162,100.0,"The Promotion In Motion Companies, Inc.",1121844
"GLUTEN FREE STRAWBERRY LOW FAT FRUIT'N YOGURT SNACKS, STRAWBERRY","Vitamin C, total ascorbic acid",1162,100.0,"The Promotion In Motion Companies, Inc.",1121844
"GLUTEN FREE STRAWBERRY LOW FAT FRUIT'N YOGURT SNACKS, STRAWBERRY","Vitamin A, IU",1104,25.0,"The Promotion In Motion Companies, Inc.",1121844
"GLUTEN FREE TANGY FRUITS SNACKS, TANGY","Vitamin C, total ascorbic acid",1162,100.0,"The Promotion In Motion Companies, Inc.",1121856
"GLUTEN FREE TANGY FRUITS SNACKS, TANGY","Vitamin A, IU",1104,25.0,"The Promotion In Motion Companies, Inc.",1121856
"GLUTEN FREE TANGY FRUITS SNACKS, TANGY","Vitamin A, IU",1104,25.0,"The Promotion In Motion Companies, Inc.",1121856
"GLUTEN FREE TANGY FRUITS SNACKS, TANGY","Vitamin C, total ascorbic acid",1162,100.0,"The Promotion In Motion Companies, Inc.",1121856
"GLUTEN-FREE CRANBERRY ORANGE FLAX MUFFINS, CRANBERRY ORANGE","Fiber, total dietary",1079,20.0,Reese Hydro - Farms,1106469
"GLUTEN-FREE CRANBERRY ORANGE FLAX MUFFINS, CRANBERRY ORANGE","Calcium, Ca",1087,15.0,Reese Hydro - Farms,1106469
"GLUTEN-FREE CRANBERRY ORANGE FLAX MUFFINS, CRANBERRY ORANGE","Fiber, total dietary",1079,20.0,Reese Hydro - Farms,1106469
"GLUTEN-FREE CRANBERRY ORANGE FLAX MUFFINS, CRANBERRY ORANGE","Calcium, Ca",1087,15.0,Reese Hydro - Farms,1106469
"GLUTEN-FREE FLAX CHUNKY CHOCOLATE SNACKING GRANOLA, CHUNKY CHOCOLATE","Iron, Fe",1089,15.0,"Ameri-Sell, Inc.",1112438
"GLUTEN-FREE FLAX CHUNKY CHOCOLATE SNACKING GRANOLA, CHUNKY CHOCOLATE","Iron, Fe",1089,15.0,"Ameri-Sell, Inc.",1112438
"GLUTEN-FREE FLAX CHUNKY CHOCOLATE SNACKING GRANOLA, CHUNKY CHOCOLATE","Fiber, total dietary",1079,20.0,"Ameri-Sell, Inc.",1112438
"GLUTEN-FREE FLAX CHUNKY CHOCOLATE SNACKING GRANOLA, CHUNKY CHOCOLATE","Fiber, total dietary",1079,20.0,"Ameri-Sell, Inc.",1112438
"GLUTEN-FREE FLAX CRANBERRY ORANGE SNACKING GRANOLA, CRANBERRY ORANGE","Fiber, total dietary",1079,20.0,"Ameri-Sell, Inc.",1112436
"GLUTEN-FREE FLAX CRANBERRY ORANGE SNACKING GRANOLA, CRANBERRY ORANGE","Fiber, total dietary",1079,20.0,"Ameri-Sell, Inc.",1112436
GLUTEN-FREE SESAME SNAPS,"Fiber, total dietary",1079,28.0,Montana Outdoor Products,1139762
GLUTEN-FREE SESAME SNAPS,"Fiber, total dietary",1079,28.0,Montana Outdoor Products,1139762
"GLUTEN-FREE WILD BLUEBERRY FLAX DAIRY-FREE MUFFIN, WILD BLUEBERRY","Calcium, Ca",1087,30.0,"Ameri-Sell, Inc.",1133621
"GLUTEN-FREE WILD BLUEBERRY FLAX DAIRY-FREE MUFFIN, WILD BLUEBERRY","Iron, Fe",1089,16.0,"Ameri-Sell, Inc.",1133621
"GLUTEN-FREE WILD BLUEBERRY FLAX DAIRY-FREE MUFFIN, WILD BLUEBERRY",Protein,1003,20.0,"Ameri-Sell, Inc.",1133621
"GLUTEN-FREE WILD BLUEBERRY FLAX DAIRY-FREE MUFFIN, WILD BLUEBERRY","Iron, Fe",1089,16.0,"Ameri-Sell, Inc.",1133621
"GLUTEN-FREE WILD BLUEBERRY FLAX DAIRY-FREE MUFFIN, WILD BLUEBERRY","Calcium, Ca",1087,30.0,"Ameri-Sell, Inc.",1133621
"GLUTEN-FREE WILD BLUEBERRY FLAX DAIRY-FREE MUFFIN, WILD BLUEBERRY",Protein,1003,20.0,"Ameri-Sell, Inc.",1133621
"GLUTEN-FREE WILD BLUEBERRY FLAX DAIRY-FREE MUFFIN, WILD BLUEBERRY","Fiber, total dietary",1079,40.0,"Ameri-Sell, Inc.",1133621
"GLUTEN-FREE WILD BLUEBERRY FLAX DAIRY-FREE MUFFIN, WILD BLUEBERRY","Fiber, total dietary",1079,40.0,"Ameri-Sell, Inc.",1133621
"GO BITES CHOCOLATE FILLED SNACKS, CHOCOLATE","Fiber, total dietary",1079,12.0,Nabisco Biscuit Company,1117548
"GO BITES CHOCOLATE FILLED SNACKS, CHOCOLATE","Fiber, total dietary",1079,12.0,Nabisco Biscuit Company,1117548
GO WILD SMOOTHIE,"Calcium, Ca",1087,25.0,Borden Dairy Company,1112911
GO WILD SMOOTHIE,"Calcium, Ca",1087,25.0,Borden Dairy Company,1112911
"GO WILD SMOOTHIE, BANANAS & BERRY","Calcium, Ca",1087,25.0,Borden Dairy Company,1112912
"GO WILD SMOOTHIE, BANANAS & BERRY","Calcium, Ca",1087,25.0,Borden Dairy Company,1112912
"GO WILD SMOOTHIE, SAVAGE STRAWBERRY","Calcium, Ca",1087,25.0,Borden Dairy Company,1114522
"GO WILD SMOOTHIE, SAVAGE STRAWBERRY","Calcium, Ca",1087,25.0,Borden Dairy Company,1114522
"GOBLIN CHOCOLATE CHIP ORGANIC BAKED WHOLE GRAIN ENERGY SNACK BARS, GOBLIN CHOCOLATE CHIP","Fiber, total dietary",1079,12.0,Clif Bar and Company,1109015
"GOBLIN CHOCOLATE CHIP ORGANIC BAKED WHOLE GRAIN ENERGY SNACK BARS, GOBLIN CHOCOLATE CHIP","Fiber, total dietary",1079,12.0,Clif Bar and Company,1109015
"GOBLIN CHOCOLATE CHIP ORGANIC BAKED WHOLE GRAIN ENERGY SNACK BARS, GOBLIN CHOCOLATE CHIP","Vitamin C, total ascorbic acid",1162,35.0,Clif Bar and Company,1109015
"GOBLIN CHOCOLATE CHIP ORGANIC BAKED WHOLE GRAIN ENERGY SNACK BARS, GOBLIN CHOCOLATE CHIP","Vitamin C, total ascorbic acid",1162,35.0,Clif Bar and Company,1109015
"GOBLIN CHOCOLATE CHIP ORGANIC BAKED WHOLE GRAIN ENERGY SNACK BARS, GOBLIN CHOCOLATE CHIP","Calcium, Ca",1087,20.0,Clif Bar and Company,1109015
"GOBLIN CHOCOLATE CHIP ORGANIC BAKED WHOLE GRAIN ENERGY SNACK BARS, GOBLIN CHOCOLATE CHIP","Calcium, Ca",1087,20.0,Clif Bar and Company,1109015
"GOIABA PREMIUM FRUIT PUREE, GOIABA","Vitamin C, total ascorbic acid",1162,220.0,Amafruits LLC,1119408
"GOIABA PREMIUM FRUIT PUREE, GOIABA","Vitamin C, total ascorbic acid",1162,220.0,Amafruits LLC,1119408
"GOIABA PREMIUM FRUIT PUREE, GOIABA","Fiber, total dietary",1079,20.0,Amafruits LLC,1119408
"GOIABA PREMIUM FRUIT PUREE, GOIABA","Fiber, total dietary",1079,20.0,Amafruits LLC,1119408
GOJI BERRIES,"Iron, Fe",1089,15.0,Reese Orchards,1139624
GOJI BERRIES,"Fiber, total dietary",1079,20.0,Reese Orchards,1139624
GOJI BERRIES,"Vitamin C, total ascorbic acid",1162,30.0,Reese Orchards,1139624
GOJI BERRIES,"Fiber, total dietary",1079,20.0,Reese Orchards,1139624
GOJI BERRIES,"Iron, Fe",1089,15.0,Reese Orchards,1139624
GOJI BERRIES,"Vitamin C, total ascorbic acid",1162,30.0,Reese Orchards,1139624
GOJI BERRIES SUPERFOOD SNACK,"Fiber, total dietary",1079,11.0,"Brandstorm Inc,",1108710
GOJI BERRIES SUPERFOOD SNACK,"Iron, Fe",1089,15.0,"Brandstorm Inc,",1115890
GOJI BERRIES SUPERFOOD SNACK,"Fiber, total dietary",1079,11.0,"Brandstorm Inc,",1115890
GOJI BERRIES SUPERFOOD SNACK,"Iron, Fe",1089,15.0,"Brandstorm Inc,",1108710
GOJI BERRIES SUPERFOOD SNACK,"Iron, Fe",1089,15.0,"Brandstorm Inc,",1115890
GOJI BERRIES SUPERFOOD SNACK,"Fiber, total dietary",1079,11.0,"Brandstorm Inc,",1115890
GOJI BERRIES SUPERFOOD SNACK,"Fiber, total dietary",1079,11.0,"Brandstorm Inc,",1108710
GOJI BERRIES SUPERFOOD SNACK,"Iron, Fe",1089,15.0,"Brandstorm Inc,",1108710
"GOJI BERRIES SUPERFOOD SNACK, GOJI BERRIES","Fiber, total dietary",1079,11.0,"Brandstorm Inc,",1106607
"GOJI BERRIES SUPERFOOD SNACK, GOJI BERRIES","Iron, Fe",1089,15.0,"Brandstorm Inc,",1106607
"GOJI BERRIES SUPERFOOD SNACK, GOJI BERRIES","Fiber, total dietary",1079,11.0,"Brandstorm Inc,",1106607
"GOJI BERRIES SUPERFOOD SNACK, GOJI BERRIES","Iron, Fe",1089,15.0,"Brandstorm Inc,",1106607
"GOJI BERRY BLEND DRY ROASTED EDAMAME, GOJI BERRY BLEND","Fiber, total dietary",1079,28.0,"Seapoint Farms, LLC",1118738
"GOJI BERRY BLEND DRY ROASTED EDAMAME, GOJI BERRY BLEND","Fiber, total dietary",1079,28.0,"Seapoint Farms, LLC",1118738
"GOJI BERRY BLEND DRY ROASTED EDAMAME, GOJI BERRY BLEND",Protein,1003,24.0,"Seapoint Farms, LLC",1118738
"GOJI BERRY BLEND DRY ROASTED EDAMAME, GOJI BERRY BLEND",Protein,1003,24.0,"Seapoint Farms, LLC",1118738
GOLDEN CALIFORNIA FIGS,"Fiber, total dietary",1079,20.0,"United With Earth, Corp ",1139677
GOLDEN CALIFORNIA FIGS,"Fiber, total dietary",1079,20.0,"United With Earth, Corp ",1139677
"GOLDEN CUPCAKES, GOLDEN","Calcium, Ca",1087,20.0,"Hostess Brands, LLC",1115892
"GOLDEN CUPCAKES, GOLDEN","Calcium, Ca",1087,20.0,"Hostess Brands, LLC",1115892
"GOLDEN HONEY NUT FLAKES, GOLDEN HONEY NUT","Iron, Fe",1089,25.0,The Kellogg Company ,1117567
"GOLDEN HONEY NUT FLAKES, GOLDEN HONEY NUT","Iron, Fe",1089,25.0,The Kellogg Company ,1117567
GOLDEN JUMBO RUSSET POTATOES,"Vitamin C, total ascorbic acid",1162,45.0,Farm Fresh Direct LLC,1113402
GOLDEN JUMBO RUSSET POTATOES,"Vitamin C, total ascorbic acid",1162,45.0,Farm Fresh Direct LLC,1113402
"GOLDEN OVEN ROASTED TURKEY BREAST, GOLDEN OVEN ROASTED",Protein,1003,24.0,Smithfield Packaged Meats Corp.,1120260
"GOLDEN OVEN ROASTED TURKEY BREAST, GOLDEN OVEN ROASTED",Protein,1003,24.0,Smithfield Packaged Meats Corp.,1120260
"GOOD WHOLE GRAINS CORN & LENTIL TACO SHELLS, WHOLE GRAIN CORN & LENTIL","Fiber, total dietary",1079,11.0,"B&G Foods, Inc.",1118174
"GOOD WHOLE GRAINS CORN & LENTIL TACO SHELLS, WHOLE GRAIN CORN & LENTIL","Fiber, total dietary",1079,11.0,"B&G Foods, Inc.",1118174
"GORTON'S, CAJUN GRILLED FILLETS",Protein,1003,30.0,Gorton's of Gloucester ,1106153
"GORTON'S, CAJUN GRILLED FILLETS",Protein,1003,30.0,Gorton's of Gloucester ,1106153
"GORTON'S, COD, PARMESAN CRUSTED, PARMESAN CRUSTED",Protein,1003,26.0,Gorton's of Gloucester ,1110662
"GORTON'S, COD, PARMESAN CRUSTED, PARMESAN CRUSTED",Protein,1003,26.0,Gorton's of Gloucester ,1110662
"GORTON'S, GRILLED SALMON, LEMON BUTTER, LEMON BUTTER",Protein,1003,34.0,Gorton's of Gloucester ,1107075
"GORTON'S, GRILLED SALMON, LEMON BUTTER, LEMON BUTTER",Protein,1003,34.0,Gorton's of Gloucester ,1107075
"GORTON'S, GRILLED TILAPIA, ROASTED GARLIC & BUTTER, ROASTED GARLIC & BUTTER",Protein,1003,28.0,Gorton's of Gloucester ,1109379
"GORTON'S, GRILLED TILAPIA, ROASTED GARLIC & BUTTER, ROASTED GARLIC & BUTTER",Protein,1003,28.0,Gorton's of Gloucester ,1109379
"GORTON'S, PUB STYLE BEER BATTER COD FILLETS",Protein,1003,28.0,Gorton's of Gloucester ,1107345
"GORTON'S, PUB STYLE BEER BATTER COD FILLETS",Protein,1003,28.0,Gorton's of Gloucester ,1107345
"GORTON'S, TILAPIA TUSCAN GARLIC & HERB",Protein,1003,33.0,Gorton's of Gloucester ,1110684
"GORTON'S, TILAPIA TUSCAN GARLIC & HERB",Protein,1003,33.0,Gorton's of Gloucester ,1110684
GOTTA GETTA GOJIBERRY NUT BAR,"Fiber, total dietary",1079,12.0,Paani Foods Inc,1119679
GOTTA GETTA GOJIBERRY NUT BAR,"Fiber, total dietary",1079,12.0,Paani Foods Inc,1119679
"GOURMET ITALIAN EGG PASTA, ARMONICHE","Iron, Fe",1089,19.0,PRIANO,1124596
"GOURMET ITALIAN EGG PASTA, ARMONICHE","Iron, Fe",1089,19.0,PRIANO,1124596
"GOURMET ITALIAN EGG PASTA, GEMELLI, GEMELLI","Iron, Fe",1089,19.0,PRIANO,1124597
"GOURMET ITALIAN EGG PASTA, GEMELLI, GEMELLI","Iron, Fe",1089,19.0,PRIANO,1124597
"GOURMET JALAPENO PICKLES, GOURMET JALAPENO","Vitamin C, total ascorbic acid",1162,30.0,Pickled Pink Foods LLC,1112599
"GOURMET JALAPENO PICKLES, GOURMET JALAPENO","Vitamin C, total ascorbic acid",1162,30.0,Pickled Pink Foods LLC,1112599
"GOURMET MIX, PEACHES, STRAWBERRIES, HONEDEW, PINEAPPLES, GRAPES","Vitamin C, total ascorbic acid",1162,150.0,Matosantos Commercial Corp.,1112221
"GOURMET MIX, PEACHES, STRAWBERRIES, HONEDEW, PINEAPPLES, GRAPES","Vitamin C, total ascorbic acid",1162,150.0,Matosantos Commercial Corp.,1112221
"GOURMET POPCORN, BUTTER","Fiber, total dietary",1079,12.0,"Conagra Brands, Inc.",1118414
"GOURMET POPCORN, BUTTER","Fiber, total dietary",1079,12.0,"Conagra Brands, Inc.",1118414
GOURMET POPPING CORN,"Fiber, total dietary",1079,14.0,"Conagra Brands, Inc.",1131548
GOURMET POPPING CORN,"Fiber, total dietary",1079,14.0,"Conagra Brands, Inc.",1131548
"GOURMET RICE SNACKS, SEA SALT & BLACK SESAME, SEA SALT & BLACK SESAME","Fiber, total dietary",1079,12.0,Shearer's Foods LLC,1111349
"GOURMET RICE SNACKS, SEA SALT & BLACK SESAME, SEA SALT & BLACK SESAME","Fiber, total dietary",1079,12.0,Shearer's Foods LLC,1111349
"GOURMET SEA SALT EXTRA LARGE VIRGINIA PEANUTS, GOURMET SEA SALT","Fiber, total dietary",1079,14.0,"The Peanut Roaster, Inc.",1123922
"GOURMET SEA SALT EXTRA LARGE VIRGINIA PEANUTS, GOURMET SEA SALT","Fiber, total dietary",1079,14.0,"The Peanut Roaster, Inc.",1123922
"GRABBIN' GRAPE LOW CALORIE DRINK MIX, GRABBIN' GRAPE","Vitamin C, total ascorbic acid",1162,100.0,The Jel Sert Company,1129171
"GRABBIN' GRAPE LOW CALORIE DRINK MIX, GRABBIN' GRAPE","Vitamin C, total ascorbic acid",1162,100.0,The Jel Sert Company,1129171
GRADE A CAGE FREE EXTRA LARGE BROWN EGGS,Protein,1003,14.0,"Wegmans Food Markets, Inc. ",1124495
GRADE A CAGE FREE EXTRA LARGE BROWN EGGS,Protein,1003,14.0,"Wegmans Food Markets, Inc. ",1124495
GRADE A EXTRA LARGE FRESH EGGS,Protein,1003,14.0,"Supervalu, Inc.",1119705
GRADE A EXTRA LARGE FRESH EGGS,Protein,1003,14.0,"Supervalu, Inc.",1119705
GRADE A LARGE BROWN EGGS,Protein,1003,12.0,"Whole Foods Market, Inc.",1136848
GRADE A LARGE BROWN EGGS,Protein,1003,12.0,"Whole Foods Market, Inc.",1136848
GRADE A LARGE FRESH EGGS,Protein,1003,12.0,Target Stores,1114276
GRADE A LARGE FRESH EGGS,Protein,1003,12.0,Target Stores,1114276
GRADE A LOWFAT MILK,"Calcium, Ca",1087,25.0,"Whole Foods Market, Inc.",1122033
GRADE A LOWFAT MILK,"Calcium, Ca",1087,25.0,"Whole Foods Market, Inc.",1111486
GRADE A LOWFAT MILK,"Calcium, Ca",1087,30.0,"Whole Foods Market, Inc.",1111455
GRADE A LOWFAT MILK,"Vitamin A, IU",1104,15.0,"Whole Foods Market, Inc.",1111455
GRADE A LOWFAT MILK,"Vitamin A, IU",1104,15.0,"Whole Foods Market, Inc.",1111455
GRADE A LOWFAT MILK,"Vitamin A, IU",1104,15.0,"Whole Foods Market, Inc.",1111486
GRADE A LOWFAT MILK,"Calcium, Ca",1087,25.0,"Whole Foods Market, Inc.",1122033
GRADE A LOWFAT MILK,"Vitamin A, IU",1104,15.0,"Whole Foods Market, Inc.",1111486
GRADE A LOWFAT MILK,"Calcium, Ca",1087,30.0,"Whole Foods Market, Inc.",1111455
GRADE A LOWFAT MILK,"Calcium, Ca",1087,25.0,"Whole Foods Market, Inc.",1111486
GRADE A MEDIUM EGGS,Protein,1003,12.0,"Supervalu, Inc.",1130064
GRADE A MEDIUM EGGS,Protein,1003,12.0,"Supervalu, Inc.",1130064
GRADE A NONFAT MILK,"Calcium, Ca",1087,25.0,"Whole Foods Market, Inc.",1133184
GRADE A NONFAT MILK,"Calcium, Ca",1087,25.0,"Whole Foods Market, Inc.",1133184
GRADE A NONFAT MILK,"Vitamin A, IU",1104,15.0,"Whole Foods Market, Inc.",1133184
GRADE A NONFAT MILK,"Calcium, Ca",1087,20.0,"Whole Foods Market, Inc.",1111492
GRADE A NONFAT MILK,"Vitamin A, IU",1104,15.0,"Whole Foods Market, Inc.",1111492
GRADE A NONFAT MILK,"Vitamin A, IU",1104,15.0,"Whole Foods Market, Inc.",1111492
GRADE A NONFAT MILK,"Calcium, Ca",1087,20.0,"Whole Foods Market, Inc.",1111492
GRADE A NONFAT MILK,"Calcium, Ca",1087,25.0,"Whole Foods Market, Inc.",1125460
GRADE A NONFAT MILK,"Calcium, Ca",1087,25.0,"Whole Foods Market, Inc.",1125460
GRADE A NONFAT MILK,"Vitamin A, IU",1104,15.0,"Whole Foods Market, Inc.",1133184
GRADE A REDUCED FAT MILK,"Calcium, Ca",1087,20.0,"Whole Foods Market, Inc.",1111490
GRADE A REDUCED FAT MILK,"Calcium, Ca",1087,20.0,"Whole Foods Market, Inc.",1111490
GRADE A SEASONING BLEND,"Fiber, total dietary",1079,12.0,The Pictsweet Company,1112286
GRADE A SEASONING BLEND,"Fiber, total dietary",1079,12.0,The Pictsweet Company,1112286
GRADE A VITAMIN A & D 1% LOWFAT MILK,"Calcium, Ca",1087,20.0,"Supervalu, Inc.",1117006
GRADE A VITAMIN A & D 1% LOWFAT MILK,"Calcium, Ca",1087,20.0,"Supervalu, Inc.",1117006
"GRAIN & SEED MEDLEY VEGGIE BURGERS, GRAIN & SEED MEDLEY","Fiber, total dietary",1079,11.0,"Wegmans Food Markets, Inc. ",1138948
"GRAIN & SEED MEDLEY VEGGIE BURGERS, GRAIN & SEED MEDLEY","Fiber, total dietary",1079,11.0,"Wegmans Food Markets, Inc. ",1138948
"GRAIN FREE ALMOND FLOUR PASTA, SPAGHETTI","Fiber, total dietary",1079,36.0,Cappello's Gluten Free,1138215
"GRAIN FREE ALMOND FLOUR PASTA, SPAGHETTI","Fiber, total dietary",1079,36.0,Cappello's Gluten Free,1138215
"GRAIN FREE SWEET POTATO ROOT VEGETABLE CHIPS, SWEET POTATO","Fiber, total dietary",1079,11.0,"Root Valley Farms, LLC",1129847
"GRAIN FREE SWEET POTATO ROOT VEGETABLE CHIPS, SWEET POTATO","Fiber, total dietary",1079,11.0,"Root Valley Farms, LLC",1129847
"GRAINS WITH CHIA BREAD, GRAINS WITH CHIA","Fiber, total dietary",1079,11.0,Glencourt Inc.,1118496
"GRAINS WITH CHIA BREAD, GRAINS WITH CHIA","Fiber, total dietary",1079,11.0,Glencourt Inc.,1118496
"GRAND CACAO 53% CACAO SWEET GROUND DRINKING CHOCOLATE, GRAND CACAO","Iron, Fe",1089,11.0,Guittard Chocolate Co.,1137120
"GRAND CACAO 53% CACAO SWEET GROUND DRINKING CHOCOLATE, GRAND CACAO","Iron, Fe",1089,11.0,Guittard Chocolate Co.,1137120
"GRANNY SMITH APPLE CHIPS, GRANNY SMITH","Fiber, total dietary",1079,17.0,Bare Foods Co.,1111748
"GRANNY SMITH APPLE CHIPS, GRANNY SMITH","Fiber, total dietary",1079,17.0,Bare Foods Co.,1111748
"GRANNY SMITH ORGANIC APPLE CHIPS, GRANNY SMITH","Fiber, total dietary",1079,17.0,Bare Foods Co.,1108087
"GRANNY SMITH ORGANIC APPLE CHIPS, GRANNY SMITH","Fiber, total dietary",1079,17.0,Bare Foods Co.,1108087
"GRANNY SMITH VIRGIN APPLE ORGANIC APPLE CHIPS, GRANNY SMITH VIRGIN APPLE","Fiber, total dietary",1079,18.0,Treasure8 LLC,1129481
"GRANNY SMITH VIRGIN APPLE ORGANIC APPLE CHIPS, GRANNY SMITH VIRGIN APPLE","Fiber, total dietary",1079,18.0,Treasure8 LLC,1129481
"GRANOLA WITH OATS, WHEAT, HONEY & ALMONDS CEREAL, GRANOLA WITH OATS, WHEAT, HONEY & ALMONDS","Fiber, total dietary",1079,20.0,"Tops Markets, LLC",1123868
"GRANOLA WITH OATS, WHEAT, HONEY & ALMONDS CEREAL, GRANOLA WITH OATS, WHEAT, HONEY & ALMONDS","Fiber, total dietary",1079,20.0,"Tops Markets, LLC",1123868
"GRAPE & KIWI DETOX WHOLE PLANT JUICE WITH ARONIA BERRY & MUNG BEAN SPROUTS, GRAPE & KIWI","Fiber, total dietary",1079,18.0,"Fulfill Food & Beverages, LLC",1116786
"GRAPE & KIWI DETOX WHOLE PLANT JUICE WITH ARONIA BERRY & MUNG BEAN SPROUTS, GRAPE & KIWI","Vitamin C, total ascorbic acid",1162,25.0,"Fulfill Food & Beverages, LLC",1116786
"GRAPE & KIWI DETOX WHOLE PLANT JUICE WITH ARONIA BERRY & MUNG BEAN SPROUTS, GRAPE & KIWI","Vitamin C, total ascorbic acid",1162,25.0,"Fulfill Food & Beverages, LLC",1116786
"GRAPE & KIWI DETOX WHOLE PLANT JUICE WITH ARONIA BERRY & MUNG BEAN SPROUTS, GRAPE & KIWI","Fiber, total dietary",1079,18.0,"Fulfill Food & Beverages, LLC",1116786
"GRAPE 100% JUICE FROM CONCENTRATE, GRAPE","Vitamin C, total ascorbic acid",1162,80.0,Super Store Industries,1128231
"GRAPE 100% JUICE FROM CONCENTRATE, GRAPE","Vitamin C, total ascorbic acid",1162,80.0,Super Store Industries,1128231
"GRAPE CRANBERRY FLAVORED 100% JUICE BLEND FROM CONCENTRATE, GRAPE CRANBERRY","Vitamin C, total ascorbic acid",1162,100.0,"Whole Foods Market, Inc.",1114845
"GRAPE CRANBERRY FLAVORED 100% JUICE BLEND FROM CONCENTRATE, GRAPE CRANBERRY","Vitamin C, total ascorbic acid",1162,100.0,"Whole Foods Market, Inc.",1114845
"GRAPE CRANBERRY JUICE DRINK FROM CONCENTRATE, CRAN-GRAPE","Vitamin C, total ascorbic acid",1162,100.0,"Ocean Spray Cranberries, Inc.",1110446
